id,clubs,clubs-href,players,players-href,full name,position desc,date of birth,nation,image-src,weight,height,rating,age,Aerial Ability,Aggression,Command of Area,Composure,Concentration,Control,Corners,Creativity,Crossing,Determination,Distribution,Dribbling,Finishing,Flair,Free Kicks,Handling,Leadership,Long Passing,Long Shots,Marking,Movement,One on Ones,Pace,Passing,Penalties,Positioning,Saving Penalties,Shot Stopping,Stamina,Strength,Tackling,Volleying,Work Rate,D(R),D(L),D(C),GK,DM(R),DM(L),DM(C),M(R),M(L),M(C),AM(R),AM(L),AM(C),F(R),F(L),F(C),right,left
605,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"LEDSON, Ryan",https://en.soccerwiki.org/player.php?pid=78929,Ryan Ledson,General Midfielder,19-Aug-97,England,https://cdn.soccerwiki.org/images/player/78929.jpg,70,176,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0
606,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"BYRNE, Sam",https://en.soccerwiki.org/player.php?pid=71739,Sam John Byrne,Target Man,23-Jul-95,Ireland,https://cdn.soccerwiki.org/images/player/71739.jpg,75,184,75,21,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,8,0,9,10,0,4,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
607,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"O'CONNOR, Stefan",https://en.soccerwiki.org/player.php?pid=78764,Stefan Ramone Sewell O'connor,Stopper,23-Jan-97,England,https://cdn.soccerwiki.org/images/player/78764.jpg,78,186,75,19,3,7,0,0,6,5,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,2,0,9,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"BIABI, Botti",https://en.soccerwiki.org/player.php?pid=75225,Botti Bia-Bi,Wide Forward,08-Mar-96,Scotland,https://cdn.soccerwiki.org/images/player/75225.jpg,79,188,75,20,4,0,0,0,0,7,0,0,0,0,0,2,3,9,0,0,0,0,0,0,5,0,8,0,1,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,1,0
609,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"WEIR, James",https://en.soccerwiki.org/player.php?pid=85116,James Michael Weir,Playmaker,04-Aug-95,England,https://cdn.soccerwiki.org/images/player/85116.jpg,70,180,75,21,0,0,0,0,0,8,0,5,0,0,0,3,2,0,0,0,7,1,6,0,0,0,0,10,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,1,3,0,0,0,1,0
610,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"KAMARA, Glen",https://en.soccerwiki.org/player.php?pid=78947,Glen Kamara,Ball-Winning Midfielder,28-Oct-95,Finland,https://cdn.soccerwiki.org/images/player/78947.jpg,74,178,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0
611,Stoke City,https://en.soccerwiki.org/squad.php?clubid=75,"EL OUARIACHI, Moha",https://en.soccerwiki.org/player.php?pid=81798,Mohamed El Ouariachi Choulay,Winger,13-Jan-96,Morocco,https://cdn.soccerwiki.org/images/player/81798.jpg,72,178,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,1,0
612,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"BARKER, Brandon",https://en.soccerwiki.org/player.php?pid=79332,Brandon Lee Barker,Winger,04-Oct-96,England,https://cdn.soccerwiki.org/images/player/79332.jpg,70,175,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,1,0
613,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"DUFFUS, Courtney",https://en.soccerwiki.org/player.php?pid=77331,Courtney Duffus,Target Man,24-Oct-95,England,https://cdn.soccerwiki.org/images/player/77331.jpg,83,192,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
614,AFC Bournemouth,https://en.soccerwiki.org/squad.php?clubid=9,"CARGILL, Baily",https://en.soccerwiki.org/player.php?pid=70657,Baily James Cargill,General Defender,13-Oct-95,England,https://cdn.soccerwiki.org/images/player/70657.jpg,79,178,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
615,Leicester City,https://en.soccerwiki.org/squad.php?clubid=41,"CHOUDHURY, Hamza",https://en.soccerwiki.org/player.php?pid=86806,Hamza Choudhury,Ball-Winning Midfielder,01-Oct-97,England,https://cdn.soccerwiki.org/images/player/86806.jpg,64,178,75,18,0,0,0,0,0,10,0,3,0,0,0,4,2,7,0,0,0,0,1,0,9,0,8,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0
616,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"ADARABIOYO, Tosin",https://en.soccerwiki.org/player.php?pid=84537,Oluwatosin Adarabioyo,Stopper,24-Sep-97,England,https://cdn.soccerwiki.org/images/player/84537.jpg,75,190,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,Southampton,https://en.soccerwiki.org/squad.php?clubid=72,"HESKETH, Jake",https://en.soccerwiki.org/player.php?pid=78650,Jake Alexander Hesketh,General Midfielder,27-Mar-96,England,https://cdn.soccerwiki.org/images/player/78650.jpg,63,168,75,20,0,0,0,0,0,10,0,3,0,0,0,4,2,7,0,0,0,0,1,0,9,0,8,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0
618,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"DOWELL, Kieran",https://en.soccerwiki.org/player.php?pid=78930,Kieran Dowell,General Midfielder,10-Oct-97,England,https://cdn.soccerwiki.org/images/player/78930.jpg,74,178,75,18,0,0,0,0,0,9,0,0,4,0,0,3,0,0,0,0,0,1,0,0,8,0,7,10,0,2,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0
619,Crystal Palace,https://en.soccerwiki.org/squad.php?clubid=27,"APPIAH, Kwesi",https://en.soccerwiki.org/player.php?pid=38620,Kwesi Appiah,Target Man,12-Aug-90,Ghana,https://cdn.soccerwiki.org/images/player/38620_1351459705.jpg,79,180,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
620,Liverpool,https://en.soccerwiki.org/squad.php?clubid=44,"JONES, Lloyd",https://en.soccerwiki.org/player.php?pid=79686,Lloyd Richard Jones,Stopper,07-Oct-95,Wales,https://cdn.soccerwiki.org/images/player/79686.jpg,86,191,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
621,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"FAUPALA, David",https://en.soccerwiki.org/player.php?pid=81719,David Faupala,General Forward,11-Feb-97,France,https://cdn.soccerwiki.org/images/player/81719.jpg,72,183,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0
622,Southampton,https://en.soccerwiki.org/squad.php?clubid=72,"SEAGER, Ryan",https://en.soccerwiki.org/player.php?pid=81724,Ryan Paul Seager,General Forward,05-Feb-96,England,https://cdn.soccerwiki.org/images/player/81724.jpg,70,180,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
623,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"CELINA, Bersant",https://en.soccerwiki.org/player.php?pid=84340,Bersant Celina,Advanced Playmaker,09-Sep-96,Norway,https://cdn.soccerwiki.org/images/player/84340.jpg,68,173,75,19,0,0,0,0,0,5,0,3,0,0,0,4,1,8,9,0,0,0,2,0,10,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,0,1,1
624,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"HENEN, David",https://en.soccerwiki.org/player.php?pid=81105,David Henen,General Forward,19-Apr-96,Belgium,https://cdn.soccerwiki.org/images/player/81105.jpg,76,186,75,20,0,0,0,4,0,0,0,9,2,0,0,0,1,0,0,0,0,0,3,0,0,0,7,5,0,10,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,1,1
625,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"LOVE, Donald",https://en.soccerwiki.org/player.php?pid=83152,Donald Alistair Love,Fullback,02-Dec-94,Scotland,https://cdn.soccerwiki.org/images/player/83152.jpg,72,179,75,21,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,6,8,0,7,10,0,0,0,0,2,1,9,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
626,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"NWAKALI, Kelechi",https://en.soccerwiki.org/player.php?pid=84804,Kelechi Nwakali,Advanced Playmaker,05-Jun-98,Nigeria,https://cdn.soccerwiki.org/images/player/84804.jpg,76,181,75,18,0,0,0,0,0,9,0,6,0,0,0,5,0,4,0,0,2,3,0,0,0,0,10,8,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0
627,West Ham United,https://en.soccerwiki.org/squad.php?clubid=85,"BROWN, Reece",https://en.soccerwiki.org/player.php?pid=70676,Reece Brown,General Midfielder,03-Mar-96,England,https://cdn.soccerwiki.org/images/player/70676.jpg,77,175,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
628,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"CONNOLLY, Callum",https://en.soccerwiki.org/player.php?pid=86792,Callum Alexander Connolly,General Defender,23-Mar-97,England,https://cdn.soccerwiki.org/images/player/86792.jpg,76,184,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
629,Liverpool,https://en.soccerwiki.org/squad.php?clubid=44,"PAULINHO, Alves",https://en.soccerwiki.org/player.php?pid=81432,Paulo Manuel Neves Alves,General Midfielder,25-Dec-97,Portugal,https://cdn.soccerwiki.org/images/player/81432.jpg,72,176,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
630,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"MAFFEO, Pablo",https://en.soccerwiki.org/player.php?pid=82837,Pablo Carmine Maffeo Becerra,General Defender,12-Jul-97,Spain,https://cdn.soccerwiki.org/images/player/82837.jpg,70,173,75,19,4,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,5,0,10,0,0,6,0,0,0,9,0,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"JONES, Gethin",https://en.soccerwiki.org/player.php?pid=78931,Gethin Wynne Jones,General Midfielder,13-Oct-95,Wales,https://cdn.soccerwiki.org/images/player/78931.jpg,74,178,75,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,5,8,0,7,10,0,4,0,0,6,0,9,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0
632,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"MCBURNIE, Oliver",https://en.soccerwiki.org/player.php?pid=70464,Oliver Mcburnie,Target Man,04-Jun-96,England,https://cdn.soccerwiki.org/images/player/70464.jpg,66,188,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
633,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"BURN, Jonathan",https://en.soccerwiki.org/player.php?pid=83189,Jonathan David Burn,Stopper,01-Aug-95,England,https://cdn.soccerwiki.org/images/player/83189.jpg,75,185,75,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
634,Stoke City,https://en.soccerwiki.org/squad.php?clubid=75,"TELFORD, Dom",https://en.soccerwiki.org/player.php?pid=82024,Dominic David Telford,Target Man,05-Dec-96,England,https://cdn.soccerwiki.org/images/player/82024.jpg,72,175,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
635,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"SULJIC, Ali",https://en.soccerwiki.org/player.php?pid=79690,Ali Suljic,General Defender,18-Sep-97,Sweden,https://cdn.soccerwiki.org/images/player/79690.jpg,78,189,75,18,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,8,10,0,4,0,0,1,7,9,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
636,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"POOLE, Regan",https://en.soccerwiki.org/player.php?pid=76496,Regan Leslie Poole,Stopper,18-Jun-98,Wales,https://cdn.soccerwiki.org/images/player/76496.jpg,70,180,74,18,8,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,9,0,6,0,0,10,0,0,0,4,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"GREEN, George",https://en.soccerwiki.org/player.php?pid=81161,George William Green,Deep-Lying Forward,02-Jan-96,England,https://cdn.soccerwiki.org/images/player/81161.jpg,79,183,74,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1
638,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"CASTRO PEREIRA, Joel",https://en.soccerwiki.org/player.php?pid=84299,Joel Dinis Castro Pereira,Keeper,28-Jun-96,Portugal,https://cdn.soccerwiki.org/images/player/84299.jpg,81,190,73,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"TOMORI, Fikayo",https://en.soccerwiki.org/player.php?pid=86836,Fikayo Tomori,Stopper,19-Dec-97,Canada,https://cdn.soccerwiki.org/images/player/86836.jpg,75,185,73,18,3,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0,8,0,0,6,0,0,0,10,4,0,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
640,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"HALLIDAY, Brad",https://en.soccerwiki.org/player.php?pid=83295,Bradley Halliday,Fullback,10-Jul-95,England,https://cdn.soccerwiki.org/images/player/83295.jpg,67,173,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
641,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"AINA, Ola",https://en.soccerwiki.org/player.php?pid=81725,Temitayo Olufisayo Olaoluwa Aina,Stopper,08-Oct-96,England,https://cdn.soccerwiki.org/images/player/81725.jpg,65,175,73,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642,West Ham United,https://en.soccerwiki.org/squad.php?clubid=85,"MARTÍNEZ, Toni",https://en.soccerwiki.org/player.php?pid=86427,Antonio Martínez López,Target Man,12-Mar-97,Spain,https://cdn.soccerwiki.org/images/player/86427.jpg,70,180,73,19,0,0,0,3,0,0,0,4,0,0,0,0,2,5,0,0,0,0,1,0,9,0,7,0,6,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
643,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"BRAY, Alex",https://en.soccerwiki.org/player.php?pid=74980,Alexander George Bray,Winger,25-Jul-95,Wales,https://cdn.soccerwiki.org/images/player/74980.jpg,71,174,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0
644,Stoke City,https://en.soccerwiki.org/squad.php?clubid=75,"BACHMANN, Daniel",https://en.soccerwiki.org/player.php?pid=75962,Daniel Bachmann,Keeper,09-Jul-94,Austria,https://cdn.soccerwiki.org/images/player/75962.jpg,81,191,73,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"HORSFIELD, James",https://en.soccerwiki.org/player.php?pid=83207,James Horsfield,Ball-Winning Midfielder,21-Sep-95,England,https://cdn.soccerwiki.org/images/player/83207.jpg,75,182,73,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0
646,Arsenal,https://en.soccerwiki.org/squad.php?clubid=1,"MACEY, Matt",https://en.soccerwiki.org/player.php?pid=80516,Matthew Ryan Macey,Keeper,09-Sep-94,England,https://cdn.soccerwiki.org/images/player/80516.jpg,81,198,73,21,7,0,8,0,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,10,0,0,0,9,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
647,Crystal Palace,https://en.soccerwiki.org/squad.php?clubid=27,"LADAPO, Freddie",https://en.soccerwiki.org/player.php?pid=68125,Olayinka Fredrick Oladotun Ladapo,Target Man,01-Feb-93,Nigeria,https://cdn.soccerwiki.org/images/player/68125.jpg,78,182,73,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
648,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"WILLIAMS, Ro-Shaun",https://en.soccerwiki.org/player.php?pid=86391,Ro-Shaun Williams,Stopper,03-Sep-98,England,https://cdn.soccerwiki.org/images/player/86391.jpg,75,184,73,17,3,7,0,2,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,8,0,0,5,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,Chelsea,https://en.soccerwiki.org/squad.php?clubid=21,"CLARKE-SALTER, Jake",https://en.soccerwiki.org/player.php?pid=84753,Jake Clarke-Salter,Stopper,22-Sep-97,England,https://cdn.soccerwiki.org/images/player/84753.jpg,75,185,73,18,8,0,0,2,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,10,0,0,5,6,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"ROBERTS, Connor",https://en.soccerwiki.org/player.php?pid=83312,Connor Roberts,Fullback,23-Sep-95,Wales,https://cdn.soccerwiki.org/images/player/83312.jpg,71,175,73,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
651,Manchester United,https://en.soccerwiki.org/squad.php?clubid=49,"RILEY, Joe",https://en.soccerwiki.org/player.php?pid=85720,Joe Riley,Fullback,06-Dec-96,England,https://cdn.soccerwiki.org/images/player/85720.jpg,74,178,73,19,0,0,0,3,8,10,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,6,0,9,0,7,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
652,Watford,https://en.soccerwiki.org/squad.php?clubid=83,"JAKUBIAK, Alex",https://en.soccerwiki.org/player.php?pid=73410,Alex Jakubiak,General Forward,27-Aug-96,Scotland,https://cdn.soccerwiki.org/images/player/73410.jpg,60,170,72,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0
653,Tottenham Hotspur,https://en.soccerwiki.org/squad.php?clubid=80,"OGILVIE, Connor",https://en.soccerwiki.org/player.php?pid=83306,Connor Ogilvie,General Defender,14-Feb-96,England,https://cdn.soccerwiki.org/images/player/83306.jpg,75,182,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
654,AFC Bournemouth,https://en.soccerwiki.org/squad.php?clubid=9,"O'HANLON, Josh",https://en.soccerwiki.org/player.php?pid=71710,Josh O'hanlon,General Forward,25-Sep-95,Ireland,https://cdn.soccerwiki.org/images/player/71710.jpg,75,175,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0
655,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"BYERS, George",https://en.soccerwiki.org/player.php?pid=81455,George William Byers,General Midfielder,29-May-96,Scotland,https://cdn.soccerwiki.org/images/player/81455.jpg,73,180,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
656,Liverpool,https://en.soccerwiki.org/squad.php?clubid=44,"MAGUIRE, Joe",https://en.soccerwiki.org/player.php?pid=85052,Joseph Maguire,Fullback,18-Jan-96,England,https://cdn.soccerwiki.org/images/player/85052.jpg,75,180,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,Manchester City,https://en.soccerwiki.org/squad.php?clubid=47,"HUMPHREYS, Cameron",https://en.soccerwiki.org/player.php?pid=84770,Cameron Humphreys-Grant,Stopper,22-Aug-98,England,https://cdn.soccerwiki.org/images/player/84770.jpg,78,187,70,17,8,9,0,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,5,0,3,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"DUMMIGAN, Cameron",https://en.soccerwiki.org/player.php?pid=78921,Cameron Dummigan,Fullback,02-Jun-96,Northern Ireland,https://cdn.soccerwiki.org/images/player/78921.jpg,70,180,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,Middlesbrough,https://en.soccerwiki.org/squad.php?clubid=50,"JACKSON, Adam",https://en.soccerwiki.org/player.php?pid=82626,Adam Jackson,Stopper,18-May-94,England,https://cdn.soccerwiki.org/images/player/82626.jpg,78,187,70,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,AFC Bournemouth,https://en.soccerwiki.org/squad.php?clubid=9,"GREEN, Jordan",https://en.soccerwiki.org/player.php?pid=86867,Jordan Green,General Forward,22-Feb-95,England,https://cdn.soccerwiki.org/images/player/missing_player.jpg,74,178,70,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0
661,Burnley,https://en.soccerwiki.org/squad.php?clubid=15,"BIRCH, Arlen",https://en.soccerwiki.org/player.php?pid=82963,Arlen Birch,Fullback,12-Sep-96,Wales,https://cdn.soccerwiki.org/images/player/82963.jpg,72,178,70,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
662,Everton,https://en.soccerwiki.org/squad.php?clubid=31,"ROBINSON, Antonee",https://en.soccerwiki.org/player.php?pid=84760,Antonee Robinson,Fullback,08-Aug-97,United States,https://cdn.soccerwiki.org/images/player/84760.jpg,70,176,70,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,6,8,0,5,10,0,4,0,0,0,7,9,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
663,Swansea City,https://en.soccerwiki.org/squad.php?clubid=77,"RODON, Joe",https://en.soccerwiki.org/player.php?pid=86875,Joseph Peter Rodon,Stopper,22-Oct-97,Wales,https://cdn.soccerwiki.org/images/player/missing_player.jpg,70,180,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
